Date,ACA.PA,AI.PA,AIR.PA,BNP.PA,CS.PA,DG.PA,EL.PA,KER.PA,MC.PA,OR.PA,RMS.PA,SAF.PA,SAN.PA,SU.PA,TTE.PA,^FCHI
2020-01-28,8.469151496887207,95.44391632080078,123.15650177001953,34.93374252319336,17.257333755493164,80.6624984741211,123.64633178710938,486.3119201660156,373.6322021484375,239.9735107421875,649.0411376953125,138.89500427246094,69.39097595214844,81.14524841308594,31.36865234375,5925.81982421875
2020-01-29,8.452159881591797,96.66092681884766,125.28495025634766,34.99382400512695,17.303749084472656,81.38021087646484,124.22872161865234,491.6789245605469,369.6419372558594,240.61561584472656,652.2551879882812,144.22970581054688,70.1824722290039,82.50118255615234,31.169540405273438,5954.89013671875
2020-01-30,8.34680461883545,96.55028533935547,123.39501953125,34.55909729003906,17.307323455810547,80.6624984741211,122.61592864990234,485.7925720214844,361.75213623046875,238.1388397216797,640.3445434570312,141.87474060058594,69.54136657714844,80.88111114501953,30.319089889526367,5871.77001953125
2020-01-31,8.31281852722168,96.43965911865234,122.23905181884766,33.96178436279297,17.196632385253906,79.9049072265625,120.286376953125,480.42559814453125,358.48736572265625,231.0753936767578,639.5881958007812,140.28872680664062,68.82109069824219,79.70126342773438,29.795995712280273,5806.33984375
2020-02-03,8.387587547302246,97.28787994384766,122.64271545410156,34.17031478881836,17.189485549926758,80.14415740966797,121.6751480102539,479.6465759277344,359.8023376464844,233.9191131591797,641.6678466796875,141.20188903808594,69.33556365966797,80.82828521728516,29.536136627197266,5832.509765625
2020-02-04,8.540520668029785,98.0992202758789,126.6060562133789,34.84184646606445,17.42515754699707,81.49980926513672,122.07835388183594,492.54443359375,372.36260986328125,239.88174438476562,654.1456909179688,142.54759216308594,70.09541320800781,82.80055236816406,30.23810386657715,5935.0498046875
2020-02-05,8.866781234741211,99.53752136230469,125.57852172851562,35.06804656982422,17.646543502807617,82.97511291503906,123.51192474365234,496.5264587402344,376.35284423828125,241.34950256347656,661.897216796875,141.77862548828125,71.17977142333984,84.15650177001953,30.666698455810547,5985.39990234375
2020-02-06,9.050302505493164,99.7587890625,125.68860626220703,35.633544921875,17.671539306640625,82.53651428222656,122.97433471679688,495.14141845703125,379.1187744140625,245.66091918945312,655.0911865234375,141.87474060058594,74.12416076660156,84.5086898803711,30.980554580688477,6038.18017578125
2020-02-07,9.135266304016113,99.50064086914062,125.48676300048828,36.637306213378906,17.71795654296875,82.65612030029297,122.75035095214844,489.6878967285156,375.400634765625,248.32122802734375,657.35986328125,144.42196655273438,74.06875610351562,84.19171905517578,30.54857063293457,6029.75
2020-02-10,9.104679107666016,99.31624603271484,125.33997344970703,36.50300216674805,17.789371490478516,83.25421905517578,123.28793334960938,486.91796875,375.0378112792969,248.41293334960938,657.9268798828125,142.83596801757812,73.98168182373047,83.99800872802734,30.086231231689453,6015.669921875
2020-02-11,9.16925048828125,101.7134017944336,126.6060562133789,37.273494720458984,17.967906951904297,83.7326889038086,123.95991516113281,487.09112548828125,373.9496154785156,250.43101501464844,658.30517578125,143.7490997314453,74.34577941894531,84.5791244506836,30.366344451904297,6054.759765625
2020-02-12,9.20323657989502,102.37724304199219,125.3216323852539,37.87433624267578,18.042892456054688,84.25105285644531,124.49752044677734,517.6477661132812,385.1495056152344,248.68812561035156,670.5940551757812,141.6344451904297,73.55427551269531,85.07220458984375,30.700443267822266,6104.72998046875
